date,VWOB,EMB,EMB/VWOB,EMB/VWOB avg,EMB/VWOB 10 dma,EMB/VWOB 20 dma,VWOB avg,VWOB 10 dma,VWOB 20 dma,avg diff,10 dma diff,20 dma diff,VWOB div,EMB div,VWOB*,EMB*,EMB*/VWOB*,EMB*/VWOB* avg,EMB*/VWOB* 10 dma,EMB*/VWOB* 20 dma,VWOB* avg,VWOB* 10 dma,VWOB* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-01-29,67.73,96.67,1.427284807323195,1.432649207446837,1.427976005476086,,97.03333082037429,96.7215143174039,,-0.0037514197090587707,-0.000532746421725048,,0.0,0.0,67.73,96.67,1.427284807323195,1.432649207446837,1.427976005476086,,97.03333082037429,96.7215143174039,,-0.0037514197090587707,-0.000532746421725048,
2026-01-30,67.66,96.58,1.4274312740171446,1.432649207446837,1.4279043180629856,1.4279209498917578,96.933045375853,96.61685653051197,,-0.0036488058659270082,-0.0003815437954940089,,0.0,0.0,67.66,96.58,1.4274312740171446,1.432649207446837,1.4279043180629856,1.4279209498917578,96.933045375853,96.61685653051197,,-0.0036488058659270082,-0.0003815437954940089,
2026-02-02,67.29,96.14,1.4287412691336008,1.432649207446837,1.4280548134676674,1.4279718013395422,96.40296516909768,96.08368156245831,96.08480071821639,-0.0027314976931726224,0.0005859677506472204,0.000574320099119626,0.0,0.0,67.29,96.14,1.4287412691336008,1.432649207446837,1.4280548134676674,1.4279718013395422,96.40296516909768,96.08368156245831,96.08480071821639,-0.0027314976931726224,0.0005859677506472204,0.000574320099119626
2026-02-03,67.28,96.16,1.4292508917954816,1.432649207446837,1.4283122424385715,1.4280216404650783,96.3886386770232,96.07952785010467,96.07394279412439,-0.002374867836555647,0.0008372071602093062,0.0008953383608908563,0.0,0.0,67.28,96.16,1.4292508917954816,1.432649207446837,1.4283122424385715,1.4280216404650783,96.3886386770232,96.07952785010467,96.07394279412439,-0.002374867836555647,0.0008372071602093062,0.0008953383608908563
2026-02-04,67.23,96.2,1.4309088204670533,1.432649207446837,1.4285459816281343,1.428164976849332,96.31700621665087,96.02543205914516,96.00589488846722,-0.0012155417680450302,0.0018162840054496093,0.0020197630008395515,0.0,0.0,67.23,96.2,1.4309088204670533,1.432649207446837,1.4285459816281343,1.428164976849332,96.31700621665087,96.02543205914516,96.00589488846722,-0.0012155417680450302,0.0018162840054496093,0.0020197630008395515
2026-02-05,67.48,96.44,1.4291641967990514,1.432649207446837,1.4286771415773896,1.4282561093551596,96.67516851851258,96.3982828402665,96.37257263779293,-0.002435527323557884,0.000432664715427196,0.0006994083843522714,0.0,0.0,67.48,96.44,1.4291641967990514,1.432649207446837,1.4286771415773896,1.4282561093551596,96.67516851851258,96.3982828402665,96.37257263779293,-0.002435527323557884,0.000432664715427196,0.0006994083843522714
2026-02-06,67.58,96.69,1.4307487422314293,1.432649207446837,1.4289286253693452,1.4284530798297865,96.81843343925725,96.55000122779998,96.52154787022168,-0.0013274197494481067,0.0014489629042058886,0.0017437070849743257,0.0,0.0,67.58,96.69,1.4307487422314293,1.432649207446837,1.4289286253693452,1.4284530798297865,96.81843343925725,96.55000122779998,96.52154787022168,-0.0013274197494481067,0.0014489629042058886,0.0017437070849743257
2026-02-09,67.62,96.72,1.4303460514640638,1.432649207446837,1.429097655777667,1.4285185063834138,96.87573940755513,96.62415364747513,96.59199725809017,-0.001608913931963177,0.000991458583753813,0.0013243126389777787,0.0,0.0,67.62,96.72,1.4303460514640638,1.432649207446837,1.429097655777667,1.4285185063834138,96.87573940755513,96.62415364747513,96.59199725809017,-0.001608913931963177,0.000991458583753813,0.0013243126389777787
2026-02-10,67.83,96.97,1.4296034203154946,1.432649207446837,1.4291882015293225,1.428563746400524,97.17659574111896,96.93569399139915,96.89641028798695,-0.002128245600293763,0.0003538422029041049,0.0007591796375472752,0.0,0.0,67.83,96.97,1.4296034203154946,1.432649207446837,1.4291882015293225,1.428563746400524,97.17659574111896,96.93569399139915,96.89641028798695,-0.002128245600293763,0.0003538422029041049,0.0007591796375472752
2026-02-11,67.83,96.98,1.429750847707504,1.432649207446837,1.4293230321254018,1.4286842114517744,97.17659574111896,96.94183570973394,96.89947891834754,-0.0020251262395423325,0.0003936048833191588,0.0008306303145778473,0.0,0.0,67.83,96.98,1.429750847707504,1.432649207446837,1.4293230321254018,1.4286842114517744,97.17659574111896,96.94183570973394,96.89947891834754,-0.0020251262395423325,0.0003936048833191588,0.0008306303145778473
2026-02-12,68.05,97.25,1.429096252755327,1.432649207446837,1.429504176668615,1.4287400910723504,97.49177856675726,97.26543233613359,97.22196058929325,-0.002483069557679872,-0.00015867467152222382,0.0002883645623367269,0.0,0.0,68.05,97.25,1.429096252755327,1.432649207446837,1.429504176668615,1.4287400910723504,97.49177856675726,97.26543233613359,97.22196058929325,-0.002483069557679872,-0.00015867467152222382,0.0002883645623367269
2026-02-13,68.15,97.42,1.4294937637564196,1.432649207446837,1.4297104256425424,1.428807371852764,97.63504348750196,97.42070963996612,97.36863720658069,-0.002204952722905547,-7.284308986846681e-06,0.0005273695154533453,0.0,0.0,68.15,97.42,1.4294937637564196,1.432649207446837,1.4297104256425424,1.428807371852764,97.63504348750196,97.42070963996612,97.36863720658069,-0.002204952722905547,-7.284308986846681e-06,0.0005273695154533453
2026-02-17,68.31,97.62,1.4290733421168205,1.432649207446837,1.4297436329408646,1.4288992232042659,97.86426736069345,97.66351917564207,97.60183157126232,-0.0024991012435169836,-0.0004457025001003572,0.00018613111703652267,0.0,0.0,68.31,97.62,1.4290733421168205,1.432649207446837,1.4297436329408646,1.4288992232042659,97.86426736069345,97.66351917564207,97.60183157126232,-0.0024991012435169836,-0.0004457025001003572,0.00018613111703652267
2026-02-18,68.34,97.66,1.4290313140181445,1.432649207446837,1.429721675163131,1.4290169588008512,97.90724683691685,97.70867987517869,97.65097291377954,-0.0025285110123921834,-0.0004983385895551842,9.243808570719504e-05,0.0,0.0,68.34,97.66,1.4290313140181445,1.432649207446837,1.429721675163131,1.4290169588008512,97.90724683691685,97.70867987517869,97.65097291377954,-0.0025285110123921834,-0.0004983385895551842,9.243808570719504e-05
2026-02-19,68.26,97.55,1.4290946381482565,1.432649207446837,1.4295402569312512,1.4290431192796926,97.7926349003211,97.59280154663533,97.54469760774612,-0.0024841993682012463,-0.000438668984789245,5.435711293237042e-05,0.0,0.0,68.26,97.55,1.4290946381482565,1.432649207446837,1.4295402569312512,1.4290431192796926,97.7926349003211,97.59280154663533,97.54469760774612,-0.0024841993682012463,-0.000438668984789245,5.435711293237042e-05
2026-02-20,68.3,97.65,1.429721815519766,1.432649207446837,1.4295960188033228,1.4291365801903562,97.84994086861897,97.63759954840445,97.60364504680301,-0.0020454322128168677,0.00012699681537271595,0.00047481781000085273,0.0,0.0,68.3,97.65,1.429721815519766,1.432649207446837,1.4295960188033228,1.4291365801903562,97.84994086861897,97.63759954840445,97.60364504680301,-0.0020454322128168677,0.00012699681537271595,0.00047481781000085273
2026-02-23,68.37,97.71,1.4291355857832382,1.432649207446837,1.4294347031585035,1.4291816642639241,97.95022631314026,97.74147980558318,97.71006798761466,-0.0024555469282113492,-0.00032212399605987743,-6.958099582536904e-07,0.0,0.0,68.37,97.71,1.4291355857832382,1.432649207446837,1.4294347031585035,1.4291816642639241,97.95022631314026,97.74147980558318,97.71006798761466,-0.0024555469282113492,-0.00032212399605987743,-6.958099582536904e-07
2026-02-24,68.28,97.65,1.4301405975395431,1.432649207446837,1.4294141577660515,1.429255906771859,97.82128788447004,97.60180153166262,97.58452403594075,-0.0017525635623123312,0.000493705757778557,0.0006707416819575459,0.0,0.0,68.28,97.65,1.4301405975395431,1.432649207446837,1.4294141577660515,1.429255906771859,97.82128788447004,97.60180153166262,97.58452403594075,-0.0017525635623123312,0.000493705757778557,0.0006707416819575459
2026-02-25,68.35,97.74,1.4299926847110462,1.432649207446837,1.4294530842056066,1.4293206428674645,97.92157332899131,97.70045768330961,97.68964122785655,-0.0018559942867103468,0.0004046482258449566,0.0005153647414144755,0.0,0.0,68.35,97.74,1.4299926847110462,1.432649207446837,1.4294530842056066,1.4293206428674645,97.92157332899131,97.70045768330961,97.68964122785655,-0.0018559942867103468,0.0004046482258449566,0.0005153647414144755
2026-02-26,68.33,97.68,1.4295331479584372,1.432649207446837,1.4294313142306998,1.4293771731780507,97.89292034484238,97.6745292437691,97.66547952713385,-0.0021774019489980974,5.600849136704479e-05,0.00014866453964573038,0.0,0.0,68.33,97.68,1.4295331479584372,1.432649207446837,1.4294313142306998,1.4293771731780507,97.89292034484238,97.6745292437691,97.66547952713385,-0.0021774019489980974,5.600849136704479e-05,0.00014866453964573038
2026-02-27,68.35,97.73,1.429846378931968,1.432649207446837,1.4295063268483639,1.4295052517584896,97.92157332899131,97.70163032766833,97.69792978671975,-0.001958311777974527,0.0002903283617230655,0.00032820501760554086,0.0,0.0,68.35,97.73,1.429846378931968,1.432649207446837,1.4295063268483639,1.4295052517584896,97.92157332899131,97.70163032766833,97.69792978671975,-0.001958311777974527,0.0002903283617230655,0.00032820501760554086
2026-03-02,67.72,96.99,1.4322209096278795,1.432649207446837,1.42977904143551,1.4297447335390263,97.0190043282998,96.8061684541712,96.80609564908492,-0.0002989998182435993,0.0018971644530731335,0.0018979165240910335,0.0,0.0,67.72,96.99,1.4322209096278795,1.432649207446837,1.42977904143551,1.4297447335390263,97.0190043282998,96.8061684541712,96.80609564908492,-0.0002989998182435993,0.0018971644530731335,0.0018979165240910335
2026-03-03,67.45,96.55,1.4314306893995552,1.432649207446837,1.4300147761637834,1.429879204552324,96.63218904228917,96.43859634482516,96.43628227720733,-0.0008508967380019692,0.0011545103665077502,0.0011785058980615956,0.0,0.0,67.45,96.55,1.4314306893995552,1.432649207446837,1.4300147761637834,1.429879204552324,96.63218904228917,96.43859634482516,96.43628227720733,-0.0008508967380019692,0.0011545103665077502,0.0011785058980615956
2026-03-04,67.61,96.87,1.4327762165360154,1.432649207446837,1.4303892664155706,1.4300554707893505,96.86141291548066,96.6832990164334,96.67413301978263,8.86493769466981e-05,0.0019291951356093567,0.00202400397291233,0.0,0.0,67.61,96.87,1.4327762165360154,1.432649207446837,1.4303892664155706,1.4300554707893505,96.86141291548066,96.6832990164334,96.67413301978263,8.86493769466981e-05,0.0019291951356093567,0.00202400397291233
2026-03-05,67.39,96.38,1.4301825196616709,1.432649207446837,1.430498054566912,1.4300191557490813,96.54623008984235,96.3939326637453,96.37143817649432,-0.0017232507046995025,-0.00014454925079388533,8.883797280369773e-05,0.0,0.0,67.39,96.38,1.4301825196616709,1.432649207446837,1.430498054566912,1.4300191557490813,96.54623008984235,96.3939326637453,96.37143817649432,-0.0017232507046995025,-0.00014454925079388533,8.883797280369773e-05
2026-03-06,66.94,95.75,1.4303854197789065,1.432649207446837,1.430564414992826,1.4300802168980744,95.90153794649127,95.75753977270908,95.7254822858435,-0.0015813906811856472,-7.874126232235024e-05,0.00025609246675136003,0.0,0.0,66.94,95.75,1.4303854197789065,1.432649207446837,1.430564414992826,1.4300802168980744,95.90153794649127,95.75753977270908,95.7254822858435,-0.0015813906811856472,-7.874126232235024e-05,0.00025609246675136003
2026-03-09,67.08,95.96,1.430530709600477,1.432649207446837,1.4307039273745499,1.4300693152665267,96.10210883553383,95.96226095771877,95.92978094952282,-0.0014798219422747225,-2.3561182612107517e-05,0.00031496258505743095,0.0,0.0,67.08,95.96,1.430530709600477,1.432649207446837,1.4307039273745499,1.4300693152665267,96.10210883553383,95.96226095771877,95.92978094952282,-0.0014798219422747225,-2.3561182612107517e-05,0.00031496258505743095
2026-03-10,67.09,95.95,1.4301684304665374,1.432649207446837,1.4307067106672493,1.4300604342166505,96.1164353276083,95.98592648755856,95.94335036123128,-0.0017331020798481587,-0.0003743591794989579,6.930556748171697e-05,0.0,0.0,67.09,95.95,1.4301684304665374,1.432649207446837,1.4307067106672493,1.4300604342166505,96.1164353276083,95.98592648755856,95.94335036123128,-0.0017331020798481587,-0.0003743591794989579,6.930556748171697e-05
2026-03-11,66.94,95.64,1.4287421571556618,1.432649207446837,1.430581657911711,1.4300173710586588,95.90153794649127,95.77150721206567,95.72824546646258,-0.002730876151816955,-0.0013740786504695267,-0.0009222582618377668,0.0,0.0,66.94,95.64,1.4287421571556618,1.432649207446837,1.430581657911711,1.4300173710586588,95.90153794649127,95.77150721206567,95.72824546646258,-0.002730876151816955,-0.0013740786504695267,-0.0009222582618377668
2026-03-12,66.41,94.84,1.4280981779852433,1.432649207446837,1.4304381609143915,1.4299347375725457,95.14223386654444,95.00492790191672,94.96745361200553,-0.0031817093141779658,-0.001737501709751511,-0.0013429781469197072,0.0,0.0,66.41,94.84,1.4280981779852433,1.432649207446837,1.4304381609143915,1.4299347375725457,95.14223386654444,95.00492790191672,94.96745361200553,-0.0031817093141779658,-0.001737501709751511,-0.0013429781469197072
2026-03-13,65.99,94.38,1.4302166994999244,1.432649207446837,1.4304751929711872,1.4299907599097756,94.54052119941677,94.39461423874069,94.36139333241229,-0.0016993520558492665,-0.0001548326699415418,0.00019716573370017352,0.0,0.0,65.99,94.38,1.4302166994999244,1.432649207446837,1.4304751929711872,1.4299907599097756,94.54052119941677,94.39461423874069,94.36139333241229,-0.0016993520558492665,-0.0001548326699415418,0.00019716573370017352
2026-03-16,66.29,94.75,1.4293256901493436,1.432649207446837,1.4301856710233336,1.4299823562294218,94.97031596165084,94.82620054206001,94.79408747441903,-0.0023225352495250423,-0.0008039041392950588,-0.00046519494014860235,0.0,0.0,66.29,94.75,1.4293256901493436,1.432649207446837,1.4301856710233336,1.4299823562294218,94.97031596165084,94.82620054206001,94.79408747441903,-0.0023225352495250423,-0.0008039041392950588,-0.00046519494014860235
2026-03-17,66.55,95.1,1.4290007513148009,1.432649207446837,1.4299426772148582,1.4299787266893207,95.34280475558701,95.17885640660285,95.16532580706802,-0.002549898248536587,-0.0008288510095817593,-0.0006866811843708859,0.0,0.0,66.55,95.1,1.4290007513148009,1.432649207446837,1.4299426772148582,1.4299787266893207,95.34280475558701,95.17885640660285,95.16532580706802,-0.002549898248536587,-0.0008288510095817593,-0.0006866811843708859
2026-03-18,66.01,94.36,1.4294803817603392,1.432649207446837,1.4296130937372904,1.4300011800764305,94.56917418356572,94.3905161229528,94.39289574876207,-0.0022143141199656075,-0.0003233487658259387,-0.0003485588813314356,0.0,0.0,66.01,94.36,1.4294803817603392,1.432649207446837,1.4296130937372904,1.4300011800764305,94.56917418356572,94.3905161229528,94.39289574876207,-0.0022143141199656075,-0.0003233487658259387,-0.0003485588813314356
2026-03-19,66.14,94.63,1.430752948291503,1.432649207446837,1.4296701366002735,1.430084095583593,94.75541858053381,94.55461001978439,94.58027805025512,-0.001324479992266005,0.0007969991237490772,0.000525573466745999,0.0,0.0,66.14,94.63,1.430752948291503,1.432649207446837,1.4296701366002735,1.430084095583593,94.75541858053381,94.55461001978439,94.58027805025512,-0.001324479992266005,0.0007969991237490772,0.000525573466745999
2026-03-20,65.2,93.15,1.428680981595092,1.432649207446837,1.4294996927818924,1.430032053887359,93.40872832553379,93.21449290633784,93.24148303205027,-0.0027736948437702322,-0.0006921158414517754,-0.0009816225281118714,0.0,0.0,65.2,93.15,1.428680981595092,1.432649207446837,1.4294996927818924,1.430032053887359,93.40872832553379,93.21449290633784,93.24148303205027,-0.0027736948437702322,-0.0006921158414517754,-0.0009816225281118714
2026-03-23,65.7,94.06,1.4316590563165905,1.432649207446837,1.4296125274535036,1.4301582274140268,94.12505292925721,93.91812981577033,93.9531059403995,-0.000691371932423438,0.0015094331591126062,0.0011370916998948565,0.0,0.0,65.7,94.06,1.4316590563165905,1.432649207446837,1.4296125274535036,1.4301582274140268,94.12505292925721,93.91812981577033,93.9531059403995,-0.000691371932423438,0.0015094331591126062,0.0011370916998948565
2026-03-24,65.44,93.58,1.4300122249388754,1.432649207446837,1.4295969069007373,1.4301518087839935,93.75256413532102,93.55384379655727,93.58955440197391,-0.0018423298151819042,0.00027954541073288035,-0.00010209354841646477,0.0,0.0,65.44,93.58,1.4300122249388754,1.432649207446837,1.4295969069007373,1.4301518087839935,93.75256413532102,93.55384379655727,93.58955440197391,-0.0018423298151819042,0.00027954541073288035,-0.00010209354841646477
2026-03-25,66.01,94.43,1.4305408271474018,1.432649207446837,1.4297767738999112,1.430179215905811,94.56917418356572,94.36769182451768,94.40432089783143,-0.0014727493844620086,0.000660052325241197,0.00027197494824857235,0.0,0.0,66.01,94.43,1.4305408271474018,1.432649207446837,1.4297767738999112,1.430179215905811,94.56917418356572,94.36769182451768,94.40432089783143,-0.0014727493844620086,0.000660052325241197,0.00027197494824857235
2026-03-26,65.33,93.46,1.4305831930200519,1.432649207446837,1.4300252754033922,1.430231718158892,93.59497272250186,93.4073166388812,93.43360817512664,-0.0014431345391393393,0.0005638585009109978,0.0002824261921687174,0.0,0.0,65.33,93.46,1.4305831930200519,1.432649207446837,1.4300252754033922,1.430231718158892,93.59497272250186,93.4073166388812,93.43360817512664,-0.0014431345391393393,0.0005638585009109978,0.0002824261921687174
2026-03-27,65.0,92.95,1.43,1.432649207446837,1.4300036054533998,1.4302393992122933,93.12219848404442,92.9516429012205,92.96506168032798,-0.001850878686944601,-1.7674951064392155e-05,-0.00016202754338235053,0.0,0.0,65.0,92.95,1.43,1.432649207446837,1.4300036054533998,1.4302393992122933,93.12219848404442,92.9516429012205,92.96506168032798,-0.001850878686944601,-1.7674951064392155e-05,-0.00016202754338235053
2026-03-30,65.13,93.11,1.4296023337939507,1.432649207446837,1.4300312698178606,1.4301084704205969,93.3084428810125,93.13613482317992,93.15149207069665,-0.0021290056166321978,-0.0002806482225928122,-0.0004455249544250911,0.0,0.0,65.13,93.11,1.4296023337939507,1.432649207446837,1.4300312698178606,1.4301084704205969,93.3084428810125,93.13613482317992,93.15149207069665,-0.0021290056166321978,-0.0002806482225928122,-0.0004455249544250911
2026-03-31,65.69,93.93,1.4298980057847468,1.432649207446837,1.430120995264855,1.4300318362398565,94.11072643718272,93.93875411433525,93.943825421929,-0.0019222058567178583,-9.319393619077841e-05,-0.00014717773402340523,0.0,0.0,65.69,93.93,1.4298980057847468,1.432649207446837,1.430120995264855,1.4300318362398565,94.11072643718272,93.93875411433525,93.943825421929,-0.0019222058567178583,-9.319393619077841e-05,-0.00014717773402340523
2026-04-01,65.6,93.86,1.4307926829268294,1.432649207446837,1.4302522253815042,1.4299326595593973,93.98178800851251,93.81593728937449,93.81008845733459,-0.0012967085425322216,0.0004695616504867239,0.0005319072874367378,0.0,0.0,65.6,93.86,1.4307926829268294,1.432649207446837,1.4302522253815042,1.4299326595593973,93.98178800851251,93.81593728937449,93.81008845733459,-0.0012967085425322216,0.0004695616504867239,0.0005319072874367378
2026-04-02,65.72,93.97,1.4298539257455873,1.432649207446837,1.4301623231269125,1.4299162298635932,94.15370591340613,93.99617625207246,93.9751743862436,-0.0019530337328540815,-0.0002785208782091952,-5.5062719878778904e-05,0.0,0.0,65.72,93.97,1.4298539257455873,1.432649207446837,1.4301623231269125,1.4299162298635932,94.15370591340613,93.99617625207246,93.9751743862436,-0.0019530337328540815,-0.0002785208782091952,-5.5062719878778904e-05
2026-04-06,65.72,93.94,1.4293974437005477,1.432649207446837,1.4302339693374582,1.4298668310596754,94.15370591340613,93.99026787590068,93.97409462663535,-0.002272335528978679,-0.0005349630761204222,-0.00036287461115906515,0.0,0.0,65.72,93.94,1.4293974437005477,1.432649207446837,1.4302339693374582,1.4298668310596754,94.15370591340613,93.99026787590068,93.97409462663535,-0.002272335528978679,-0.0005349630761204222,-0.00036287461115906515
2026-04-07,65.81,93.99,1.4282024008509344,1.432649207446837,1.4298883037908925,1.429750415622198,94.28264434207635,94.12369752209813,94.09953615203725,-0.0031087317945782023,-0.0014214546454717205,-0.0011647236381252017,0.0,0.0,65.81,93.99,1.4282024008509344,1.432649207446837,1.4298883037908925,1.429750415622198,94.28264434207635,94.12369752209813,94.09953615203725,-0.0031087317945782023,-0.0014214546454717205,-0.0011647236381252017
2026-04-08,66.38,95.11,1.4328110876770113,1.432649207446837,1.430168190064706,1.4298825484827218,95.09925439032104,94.91598560563943,94.9068325890015,0.00011298724370531475,0.0020419782184732957,0.0021384156935048363,0.0,0.0,66.38,95.11,1.4328110876770113,1.432649207446837,1.430168190064706,1.4298825484827218,95.09925439032104,94.91598560563943,94.9068325890015,0.00011298724370531475,0.0020419782184732957,0.0021384156935048363
2026-04-09,66.68,95.51,1.432363527294541,1.432649207446837,1.4303504600794201,1.4300636169896657,95.5290491525551,95.36361491351461,95.3445683328279,-0.00019942679470751553,0.0015338433785249176,0.0017335891935793017,0.0,0.0,66.68,95.51,1.432363527294541,1.432649207446837,1.4303504600794201,1.4300636169896657,95.5290491525551,95.36361491351461,95.3445683328279,-0.00019942679470751553,0.0015338433785249176,0.0017335891935793017
2026-04-10,66.69,95.5,1.4319988004198532,1.432649207446837,1.4304920208194,1.4302586481113961,95.54337564462956,95.39007218269653,95.3709426170408,-0.0004540921162907059,0.0011517396184953445,0.0013523001548285704,0.0,0.0,66.69,95.5,1.4319988004198532,1.432649207446837,1.4304920208194,1.4302586481113961,95.54337564462956,95.39007218269653,95.3709426170408,-0.0004540921162907059,0.0011517396184953445,0.0013523001548285704
2026-04-13,67.04,96.03,1.4324284009546537,1.432649207446837,1.4307348609148656,1.4303692331841327,96.04480286723597,95.9001850757326,95.884539769388,-0.00015413648270677316,0.0013527308798421717,0.001515885754579481,0.0,0.0,67.04,96.03,1.4324284009546537,1.432649207446837,1.4307348609148656,1.4303692331841327,96.04480286723597,95.9001850757326,95.884539769388,-0.00015413648270677316,0.0013527308798421717,0.001515885754579481
2026-04-14,67.32,96.46,1.4328579916815212,1.432649207446837,1.4310604267036227,1.4305458482607416,96.44594464532106,96.31707083678874,96.2924567779558,0.0001457223594602182,0.0014828442903560772,0.001738429351715751,0.0,0.0,67.32,96.46,1.4328579916815212,1.432649207446837,1.4310604267036227,1.4305458482607416,96.44594464532106,96.31707083678874,96.2924567779558,0.0001457223594602182,0.0014828442903560772,0.001738429351715751
2026-04-15,67.26,96.25,1.4310139756170086,1.432649207446837,1.4311720236868488,1.430646509475852,96.35998569287428,96.25312430008567,96.2185137540175,-0.0011420561029904736,-3.245973380747548e-05,0.00032718334702406914,0.0,0.0,67.26,96.25,1.4310139756170086,1.432649207446837,1.4311720236868488,1.430646509475852,96.35998569287428,96.25312430008567,96.2185137540175,-0.0011420561029904736,-3.245973380747548e-05,0.00032718334702406914
