,bop date,eop date,day count,bop XLY price,eop XLY price,bop VCR price,eop VCR price,eop VCR / eop XLY,bop VCR / XLY moving avg,eop VCR / XLY moving avg,eop XLY unit price,eop VCR / eop VCR,bop VCR / VCR moving avg,eop VCR / VCR moving avg,eop VCR unit price,XLY unit price pct diff,VCR unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLY shares per unit,bop XLY shares,eop XLY shares,eop XLY shares bought,eop XLY shares sold,eop XLY shares traded,VCR shares per unit,bop VCR shares,eop VCR shares,eop VCR shares bought,eop VCR shares sold,eop VCR shares traded,XLY daily commission,VCR daily commission,daily total commissions,XLY cop,XLY pct cop,XLY daily position pnl,VCR cop,VCR pct cop,VCR daily position pnl,daily position pnl,short XLY investment amount,long XLY investment amount,XLY investment amount,daily XLY borrow cost,short VCR investment amount,long VCR investment amount,VCR investment amount,daily VCR borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
120,2024-06-25,2024-06-26,1,90.355,91.665,309.8,314.36,3.429444171712213,3.445102635929716,3.44363212279755,315.7953331224974,1.0,1.0,1.0,314.36,0.004555497761546131,0.0,0.004555497761546131,False,True,False,-1,-1,1096.0,-1113.0,-1096.0,17.0,-0.0,17.0,318.0,323.0,318.0,0.0,5.0,-5.0,-0.085,-0.025,-0.11000000000000001,1.3100000000000023,0.014394271164861215,-1458.0300000000025,4.560000000000002,0.014611898015206027,1472.8800000000008,14.849999999998317,-100565.115,0.0,-100565.115,-2.793475416666667,0.0,100065.40000000001,100065.40000000001,0.0,-499.7149999999965,200630.515,-100565.115,-2.793475416666667,11.946524583331652,-462.92109013890536,-970.6245034722253
121,2024-06-26,2024-06-27,1,91.665,92.225,314.36,315.87,3.42499322309569,3.44363212279755,3.441882243828167,317.588972525004,1.0,1.0,1.0,315.87,0.005427270964526793,0.0,0.005427270964526793,False,True,False,-1,-1,1092.0,-1096.0,-1092.0,4.0,-0.0,4.0,317.0,318.0,317.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,0.5599999999999881,0.006090616467750636,-613.7599999999869,1.509999999999991,0.004791910538803443,480.1799999999971,-133.5799999999898,-100464.84000000001,0.0,-100464.84000000001,-2.7906900000000006,0.0,99966.48000000001,99966.48000000001,0.0,-498.3600000000006,200431.32,-100464.84000000001,-2.7906900000000006,-136.39568999998983,-599.3167801388952,-1107.0201934722152
122,2024-06-27,2024-06-28,1,92.225,91.2,315.87,312.33,3.4246710526315787,3.441882243828167,3.4401287686295845,313.8996606371289,1.0,1.0,1.0,312.33,0.0050130615747723825,0.0,0.0050130615747723825,True,True,False,-1,0,1101.0,-1092.0,0.0,1092.0,-0.0,1092.0,320.0,317.0,0.0,0.0,317.0,-317.0,-5.46,-1.585,-7.045,-1.0249999999999915,-0.011176346402453522,1119.2999999999906,-3.5400000000000205,-0.011270415382006542,-1122.1800000000064,-2.880000000015798,-100709.7,0.0,-100709.7,-2.7974916666666667,0.0,100130.79000000001,100130.79000000001,0.0,-578.9099999999889,200840.49,-100709.7,-2.7974916666666667,-12.722491666682465,-612.0392718055776,-1119.7426851388977
123,2024-06-28,2024-07-01,3,91.2,91.51,312.33,312.31,3.4128510545295594,3.4401287686295845,3.4377247793318544,314.8061836172933,1.0,1.0,1.0,312.31,0.007960875083661084,0.0,0.007960875083661084,False,True,False,0,-1,1101.0,0.0,-1101.0,0.0,1101.0,-1101.0,320.0,0.0,320.0,320.0,-0.0,320.0,-5.505,-1.6,-7.105,0.3100000000000023,0.0033933588470011623,0.0,-0.01999999999998181,-6.403688526767149e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.105,-619.1442718055777,-1126.8476851388978
124,2024-07-01,2024-07-02,1,91.51,93.29,312.31,317.13,3.3993997212991744,3.4377247793318544,3.4342227089979276,320.70534466386874,1.0,1.0,1.0,317.13,0.011210987730107272,0.0,0.011210987730107272,False,True,False,-1,-1,1083.0,-1101.0,-1083.0,18.0,-0.0,18.0,315.0,320.0,315.0,0.0,5.0,-5.0,-0.09,-0.025,-0.11499999999999999,1.7800000000000011,0.019264665045582836,-1959.7800000000013,4.819999999999993,0.015315500179177918,1542.3999999999978,-417.3800000000035,-100752.51000000001,0.0,-100752.51000000001,-2.7986808333333335,0.0,99939.2,99939.2,0.0,-813.3100000000122,200691.71000000002,-100752.51000000001,-2.7986808333333335,-420.29368083333685,-1039.4379526389146,-1547.1413659722346
125,2024-07-02,2024-07-03,1,93.29,93.885,317.13,318.44,3.3918091281887413,3.4342227089979276,3.431114806799992,322.42199903427047,1.0,1.0,1.0,318.44,0.012427169302139681,0.0,0.012427169302139681,False,True,False,-1,-1,1078.0,-1083.0,-1078.0,5.0,-0.0,5.0,314.0,315.0,314.0,0.0,1.0,-1.0,-0.025,-0.005,-0.030000000000000002,0.5949999999999989,0.006357708071904877,-644.3849999999987,1.3100000000000023,0.004122289771696186,412.6500000000007,-231.73499999999802,-101033.07,0.0,-101033.07,-2.806474166666667,0.0,99895.95,99895.95,0.0,-1137.12000000001,200929.02000000002,-101033.07,-2.806474166666667,-234.5714741666647,-1274.0094268055793,-1781.7128401388993
126,2024-07-03,2024-07-05,2,93.885,94.65,318.44,320.04,3.381299524564184,3.431114806799992,3.4272492353150454,324.75501646361926,1.0,1.0,1.0,320.04,0.014625114604581286,0.0,0.014625114604581286,False,True,False,-1,-1,1071.0,-1078.0,-1071.0,7.0,-0.0,7.0,312.0,314.0,312.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,0.7650000000000006,0.008115248610557308,-824.6700000000006,1.6000000000000227,0.005011913761545792,502.40000000000714,-322.2699999999935,-101208.03,0.0,-101208.03,-5.622668333333333,0.0,99990.16,99990.16,0.0,-1217.8699999999953,201198.19,-101208.03,-5.622668333333333,-327.9376683333268,-1601.9470951389062,-2109.650508472226
127,2024-07-05,2024-07-08,3,94.65,94.695,320.04,320.73,3.386979249168383,3.4272492353150454,3.4235784096687496,324.5433663381582,1.0,1.0,1.0,320.73,0.011819520008922488,0.0,0.011819520008922488,False,True,False,-1,-1,1069.0,-1071.0,-1069.0,2.0,-0.0,2.0,312.0,312.0,312.0,0.0,-0.0,0.0,-0.01,-0.0,-0.01,0.044999999999987494,0.00047532283236668033,-48.19499999998661,0.6899999999999977,0.0021536597115949514,215.2799999999993,167.08500000001268,-101370.15000000001,0.0,-101370.15000000001,-8.4475125,0.0,99852.48000000001,99852.48000000001,0.0,-1517.6699999999983,201222.63,-101370.15000000001,-8.4475125,158.6274875000127,-1443.3196076388936,-1951.0230209722135
128,2024-07-08,2024-07-09,1,94.695,95.01,320.73,321.07,3.3793284917377115,3.4235784096687496,3.420215666181786,325.2741847026279,1.0,1.0,1.0,321.07,0.013009304007618532,0.0,0.013009304007618532,False,True,False,-1,-1,1065.0,-1069.0,-1065.0,4.0,-0.0,4.0,311.0,312.0,311.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,0.31500000000001194,0.0033209487309595513,-336.73500000001275,0.339999999999975,0.0010595201988360585,106.0799999999922,-230.65500000002055,-101228.95499999999,0.0,-101228.95499999999,-2.8119154166666664,0.0,100067.76000000001,100067.76000000001,0.0,-1161.1949999999779,201296.715,-101228.95499999999,-2.8119154166666664,-233.49191541668722,-1676.811523055581,-2184.514936388901
129,2024-07-09,2024-07-10,1,95.01,95.725,321.07,322.75,3.37163750326456,3.420215666181786,3.4162564427645288,327.40014464525143,1.0,1.0,1.0,322.75,0.014305077009975678,0.0,0.014305077009975678,False,True,False,-1,-1,1060.0,-1065.0,-1060.0,5.0,-0.0,5.0,310.0,311.0,310.0,0.0,1.0,-1.0,-0.025,-0.005,-0.030000000000000002,0.7149999999999892,0.00749734814470006,-761.4749999999885,1.6800000000000068,0.0052188618343974895,522.4800000000021,-238.99499999998648,-101185.65000000001,0.0,-101185.65000000001,-2.8107125,0.0,99852.77,99852.77,0.0,-1332.8800000000047,201038.42,-101185.65000000001,-2.8107125,-241.83571249998647,-1918.6472355555675,-2426.3506488888875
130,2024-07-10,2024-07-11,1,95.725,94.51,322.75,321.58,3.4026028991641093,3.4162564427645288,3.414058729936955,322.87039640567565,1.0,1.0,1.0,321.58,0.004004646866230856,0.0,0.004004646866230856,False,True,False,-1,-1,1062.0,-1060.0,-1062.0,0.0,2.0,-2.0,311.0,310.0,311.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-1.2149999999999892,-0.012773848356393327,1287.8999999999885,-1.170000000000016,-0.003631683410486411,-362.70000000000493,925.1999999999836,-101468.5,0.0,-101468.5,-2.8185694444444445,0.0,100052.5,100052.5,0.0,-1416.0,201521.0,-101468.5,-2.8185694444444445,922.3664305555392,-996.2808050000283,-1503.9842183333483
131,2024-07-11,2024-07-12,1,94.51,95.745,321.58,326.14,3.4063397566452553,3.414058729936955,3.4117851047743954,326.87905309781377,1.0,1.0,1.0,326.14,0.0022634972436033534,0.0,0.0022634972436033534,False,True,False,-1,-1,1048.0,-1062.0,-1048.0,14.0,-0.0,14.0,307.0,311.0,307.0,0.0,4.0,-4.0,-0.07,-0.02,-0.09000000000000001,1.2349999999999994,0.012982758369165655,-1311.5699999999995,4.560000000000002,0.014080390716865697,1418.1600000000008,106.59000000000128,-100369.62000000001,0.0,-100369.62000000001,-2.7880450000000003,0.0,100011.37999999999,100011.37999999999,0.0,-358.2400000000198,200381.0,-100369.62000000001,-2.7880450000000003,103.71195500000128,-892.568850000027,-1400.2722633333472
132,2024-07-12,2024-07-15,3,95.745,95.635,326.14,325.19,3.40032414910859,3.4117851047743954,3.409790185665152,326.2860684950993,1.0,1.0,1.0,325.19,0.0033648804070732737,0.0,0.0033648804070732737,False,True,False,-1,-1,1051.0,-1048.0,-1051.0,0.0,3.0,-3.0,308.0,307.0,308.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,-0.10999999999999943,-0.0011495455336329417,115.2799999999994,-0.9499999999999886,-0.0029171101397790595,-291.6499999999965,-176.3699999999971,-100340.76000000001,0.0,-100340.76000000001,-8.361730000000001,0.0,100124.98,100124.98,0.0,-215.7800000000134,200465.74,-100340.76000000001,-8.361730000000001,-184.7517299999971,-1077.3205800000242,-1585.0239933333442
133,2024-07-15,2024-07-16,1,95.635,97.35,325.19,331.81,3.4084232152028764,3.409790185665152,3.408624961633057,331.94307457450253,1.0,1.0,1.0,331.81,0.0004009761502675392,0.0,0.0004009761502675392,False,True,False,-1,-1,1026.0,-1051.0,-1026.0,25.0,-0.0,25.0,301.0,308.0,301.0,0.0,7.0,-7.0,-0.125,-0.035,-0.16,1.7149999999999892,0.017773869975711187,-1802.4649999999885,6.6200000000000045,0.02015288904656604,2038.9600000000014,236.49500000001285,-100512.38500000001,0.0,-100512.38500000001,-2.7920106944444445,0.0,100158.52,100158.52,0.0,-353.86500000000524,200670.90500000003,-100512.38500000001,-2.7920106944444445,233.5429893055684,-843.7775906944557,-1351.4810040277757
134,2024-07-16,2024-07-17,1,97.35,95.725,331.81,325.97,3.40527552885871,3.408624961633057,3.4076223432782413,326.2906244523243,1.0,1.0,1.0,325.97,0.0009831176867917874,0.0,0.0009831176867917874,False,True,False,-1,-1,1046.0,-1026.0,-1046.0,0.0,20.0,-20.0,307.0,301.0,307.0,6.0,-0.0,6.0,-0.1,-0.03,-0.13,-1.625,-0.016833234454850507,1667.25,-5.839999999999975,-0.017757163347605364,-1757.8399999999924,-90.58999999999241,-99881.09999999999,0.0,-99881.09999999999,-2.774475,0.0,99874.81,99874.81,0.0,-6.289999999993597,199755.90999999997,-99881.09999999999,-2.774475,-93.4944749999924,-937.2720656944482,-1444.9754790277682
135,2024-07-17,2024-07-18,1,95.725,94.75,325.97,321.71,3.3953562005277043,3.4076223432782413,3.4060824397298406,322.87221702561334,1.0,1.0,1.0,321.71,0.0036061133998921894,0.0,0.0036061133998921894,False,True,False,-1,-1,1060.0,-1046.0,-1060.0,0.0,14.0,-14.0,311.0,307.0,311.0,4.0,-0.0,4.0,-0.07,-0.02,-0.09000000000000001,-0.9749999999999943,-0.010237653400822371,1019.849999999994,-4.260000000000048,-0.013154833968784007,-1307.8200000000147,-287.9700000000207,-100128.34999999999,0.0,-100128.34999999999,-2.7813430555555554,0.0,100072.79000000001,100072.79000000001,0.0,-55.55999999998312,200201.14,-100128.34999999999,-2.7813430555555554,-290.84134305557626,-1228.1134087500245,-1735.8168220833445
136,2024-07-18,2024-07-19,1,94.75,93.905,321.71,319.47,3.4020552686225445,3.4060824397298406,3.4050950772497686,319.84817150283067,1.0,1.0,1.0,319.47,0.001183046451030931,0.0,0.001183046451030931,False,True,False,-1,-1,1066.0,-1060.0,-1066.0,0.0,6.0,-6.0,313.0,311.0,313.0,2.0,-0.0,2.0,-0.03,-0.01,-0.04,-0.8449999999999989,-0.008958211029634957,895.6999999999988,-2.2399999999999523,-0.006987145928126457,-696.6399999999851,199.0600000000137,-100435.0,0.0,-100435.0,-2.789861111111111,0.0,100051.81,100051.81,0.0,-383.1900000000023,200486.81,-100435.0,-2.789861111111111,196.2301388889026,-1031.883269861122,-1539.586683194442
137,2024-07-19,2024-07-22,3,93.905,94.94,319.47,322.55,3.397408889825153,3.4050950772497686,3.4039836478020304,323.27972663409304,1.0,1.0,1.0,322.55,0.0022598121905614407,0.0,0.0022598121905614407,False,True,False,-1,-1,1056.0,-1066.0,-1056.0,10.0,-0.0,10.0,310.0,313.0,310.0,0.0,3.0,-3.0,-0.05,-0.015,-0.065,1.0349999999999966,0.010961480190271107,-1103.3099999999963,3.079999999999984,0.009594790282848547,964.039999999995,-139.27000000000135,-100102.73,0.0,-100102.73,-8.341894166666666,0.0,99994.11000000002,99994.11000000002,0.0,-108.61999999998079,200096.84000000003,-100102.73,-8.341894166666666,-147.676894166668,-1179.56016402779,-1687.26357736111
138,2024-07-22,2024-07-23,1,94.94,94.515,322.55,322.44,3.411521980637994,3.4039836478020304,3.403020946128462,321.7275144720089,1.0,1.0,1.0,322.44,-0.002212113472122222,0.0,-0.002212113472122222,False,False,True,-1,0,1055.0,-1056.0,0.0,1056.0,-0.0,1056.0,310.0,310.0,0.0,0.0,310.0,-310.0,-5.28,-1.55,-6.83,-0.42499999999999716,-0.0044865610610434516,448.799999999997,-0.11000000000001364,-0.00034109056285050503,-34.10000000000423,414.69999999999277,-100256.64,0.0,-100256.64,-2.7849066666666666,0.0,99990.5,99990.5,0.0,-266.1399999999994,200247.14,-100256.64,-2.7849066666666666,405.08509333332614,-774.475070694464,-1282.178484027784
139,2024-07-23,2024-07-24,1,94.515,90.65,322.44,309.6,3.4153337010479867,3.403020946128462,3.402352735491636,308.4838487665451,1.0,1.0,1.0,309.6,-0.003611653819922525,0.0,-0.003611653819922525,False,False,True,0,0,1099.0,0.0,0.0,0.0,-0.0,0.0,323.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.864999999999995,-0.04175261486126841,-0.0,-12.839999999999975,-0.040635930699828,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
140,2024-07-24,2024-07-25,1,90.65,90.295,309.6,309.7,3.4298687634974248,3.402352735491636,3.4023739650808964,307.2154402512173,1.0,1.0,1.0,309.7,-0.008054825734262288,0.0,-0.008054825734262288,False,False,True,0,0,1099.0,0.0,0.0,0.0,-0.0,0.0,323.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.355000000000004,-0.003923849296553545,-0.0,0.0999999999999659,0.00032294526358498613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
141,2024-07-25,2024-07-26,1,90.295,91.305,309.7,314.39,3.4432944526586713,3.4023739650808964,3.403289026559046,310.6537548817113,1.0,1.0,1.0,314.39,-0.011955289819213363,0.0,-0.011955289819213363,False,False,True,0,0,1082.0,0.0,0.0,0.0,-0.0,0.0,318.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0100000000000051,0.011123462709691006,0.0,4.689999999999998,0.015030166454277107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
142,2024-07-26,2024-07-29,3,91.305,92.83,314.39,318.23,3.42809436604546,3.403289026559046,3.4034601922297396,315.9273203354762,1.0,1.0,1.0,318.23,-0.00726220359168077,0.0,-0.00726220359168077,False,False,True,0,0,1069.0,0.0,0.0,0.0,-0.0,0.0,314.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.5249999999999915,0.01656431279784364,0.0,3.840000000000032,0.012140138352980147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
143,2024-07-29,2024-07-30,1,92.83,92.315,318.23,316.76,3.431295022477387,3.4034601922297396,3.4043823906271307,314.19042764568843,1.0,1.0,1.0,316.76,-0.008145129784628724,0.0,-0.008145129784628724,False,False,True,0,0,1075.0,0.0,0.0,0.0,-0.0,0.0,316.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5150000000000006,-0.005563221564134752,-0.0,-1.4700000000000273,-0.004630002444202666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
144,2024-07-30,2024-07-31,1,92.315,93.745,316.76,322.22,3.4371966504880263,3.4043823906271307,3.4062722370865735,319.1438272093404,1.0,1.0,1.0,322.22,-0.009592671894082916,0.0,-0.009592671894082916,True,False,True,0,0,1055.0,0.0,0.0,0.0,-0.0,0.0,310.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.4300000000000068,0.015371688247207808,0.0,5.460000000000036,0.017090152720628925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
145,2024-07-31,2024-08-01,1,93.745,91.445,322.22,313.74,3.430914757504511,3.4062722370865735,3.408227518552362,311.4865647203817,1.0,1.0,1.0,313.74,-0.007208411044453434,0.0,-0.007208411044453434,False,False,True,0,0,1087.0,0.0,0.0,0.0,-0.0,0.0,319.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.3000000000000114,-0.024840631438375206,-0.0,-8.480000000000018,-0.02666992463474631,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
146,2024-08-01,2024-08-02,1,91.445,88.08,313.74,302.31,3.4322207084468666,3.408227518552362,3.410773577746496,300.19667983409204,1.0,1.0,1.0,302.31,-0.007015121668682011,0.0,-0.007015121668682011,False,False,True,0,0,1128.0,0.0,0.0,0.0,-0.0,0.0,331.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.364999999999995,-0.037492206242114454,-0.0,-11.430000000000007,-0.03711163646767354,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
147,2024-08-02,2024-08-05,3,88.08,85.59,302.31,293.99,3.434863885967987,3.410773577746496,3.4131678095864766,291.9281105193226,1.0,1.0,1.0,293.99,-0.007038178049536792,0.0,-0.007038178049536792,False,False,True,0,0,1160.0,0.0,0.0,0.0,-0.0,0.0,340.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.489999999999995,-0.02867703852090616,-0.0,-8.319999999999993,-0.027907227805657134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
148,2024-08-05,2024-08-06,1,85.59,86.535,293.99,296.81,3.429941642110129,3.4131678095864766,3.4156984671050976,295.3584764025657,1.0,1.0,1.0,296.81,-0.004902410588845324,0.0,-0.004902410588845324,False,False,True,0,0,1150.0,0.0,0.0,0.0,-0.0,0.0,337.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9449999999999932,0.010980502483444048,0.0,2.819999999999993,0.009546450293246675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
149,2024-08-06,2024-08-07,1,86.535,85.025,296.81,291.88,3.432872684504557,3.4156984671050976,3.418760226167097,290.41976216561096,1.0,1.0,1.0,291.88,-0.005015426727705914,0.0,-0.005015426727705914,False,False,True,0,0,1172.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.509999999999991,-0.01760362548370314,-0.0,-4.930000000000007,-0.01674944455059102,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
150,2024-08-07,2024-08-08,1,85.025,86.88,291.88,298.99,3.4414134438305712,3.418760226167097,3.4207007534004203,297.02188844939735,1.0,1.0,1.0,298.99,-0.006604293445423388,0.0,-0.006604293445423388,False,False,True,0,0,1142.0,0.0,0.0,0.0,-0.0,0.0,334.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.8549999999999898,0.02158252529236612,0.0,7.110000000000014,0.024067369117923187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
151,2024-08-08,2024-08-09,1,86.88,87.17,298.99,300.0,3.441550992313869,3.4207007534004203,3.422461315183851,298.18248467391464,1.0,1.0,1.0,300.0,-0.006076810891971329,0.0,-0.006076810891971329,False,False,True,0,0,1139.0,0.0,0.0,0.0,-0.0,0.0,333.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29000000000000625,0.0033323788378593886,0.0,1.009999999999991,0.003372346640858489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
152,2024-08-09,2024-08-12,3,87.17,86.825,300.0,298.21,3.4346098473941833,3.422461315183851,3.4241756000981303,297.1552036908379,1.0,1.0,1.0,298.21,-0.003543362649480864,0.0,-0.003543362649480864,False,False,True,0,0,1147.0,0.0,0.0,0.0,-0.0,0.0,335.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.34499999999999886,-0.003965636393346954,-0.0,-1.7900000000000205,-0.005984538347256478,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
153,2024-08-12,2024-08-13,1,86.825,89.0,298.21,305.22,3.429438202247191,3.4241756000981303,3.425226349450346,304.7516284087336,1.0,1.0,1.0,305.22,-0.0015357162907391707,0.0,-0.0015357162907391707,False,False,True,0,0,1123.0,0.0,0.0,0.0,-0.0,0.0,328.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.174999999999997,0.024741771102002125,0.0,7.010000000000048,0.023234891753784074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
154,2024-08-13,2024-08-14,1,89.0,88.525,305.22,303.4,3.4272804292572716,3.425226349450346,3.4263265944702743,303.2181625850919,1.0,1.0,1.0,303.4,-0.0005995119551958529,0.0,-0.0005995119551958529,False,False,True,0,0,1130.0,0.0,0.0,0.0,-0.0,0.0,330.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4749999999999943,-0.005351371734172326,-0.0,-1.82000000000005,-0.005980761148296958,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
155,2024-08-14,2024-08-15,1,88.525,91.35,303.4,313.58,3.4327312534209087,3.4263265944702743,3.428195347114935,312.9949344048595,1.0,1.0,1.0,313.58,-0.0018675045331471045,0.0,-0.0018675045331471045,False,False,True,0,0,1093.0,0.0,0.0,0.0,-0.0,0.0,319.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.8249999999999886,0.031413284826048146,0.0,10.180000000000007,0.03300244401787255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
156,2024-08-15,2024-08-16,1,91.35,91.565,313.58,314.39,3.43351717359253,3.428195347114935,3.4297684423634336,313.902706958579,1.0,1.0,1.0,314.39,-0.0015511659891351936,0.0,-0.0015511659891351936,False,False,True,0,0,1090.0,0.0,0.0,0.0,-0.0,0.0,318.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2150000000000034,0.0023508197688962645,0.0,0.8100000000000023,0.0025797425011298124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774.475070694464,-1282.178484027784
157,2024-08-16,2024-08-19,3,91.565,92.69,314.39,317.62,3.4266911209407707,3.4297684423634336,3.4312325539192146,317.90523692266663,1.0,1.0,1.0,317.62,0.0008976415891853953,0.0,0.0008976415891853953,False,True,False,0,-1,1080.0,0.0,-1080.0,0.0,1080.0,-1080.0,315.0,0.0,315.0,315.0,-0.0,315.0,-5.4,-1.575,-6.9750000000000005,1.125,0.012211489294829311,0.0,3.230000000000018,0.010221446249066419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9750000000000005,-781.450070694464,-1289.153484027784
158,2024-08-19,2024-08-20,1,92.69,92.605,317.62,316.7,3.4199017331677553,3.4312325539192146,3.4316515415457034,317.74929065568887,1.0,1.0,1.0,316.7,0.0033077241249601427,0.0,0.0033077241249601427,False,True,False,-1,-1,1084.0,-1080.0,-1084.0,0.0,4.0,-4.0,316.0,315.0,316.0,1.0,-0.0,1.0,-0.02,-0.005,-0.025,-0.08499999999999375,-0.0009174560129762317,91.79999999999325,-0.9200000000000159,-0.002900746137906529,-289.800000000005,-198.00000000001177,-100105.2,0.0,-100105.2,-2.7807,0.0,100050.3,100050.3,0.0,-54.89999999999418,200155.5,-100105.2,-2.7807,-200.80570000001177,-982.2557706944758,-1489.9591840277958
159,2024-08-20,2024-08-21,1,92.605,93.775,316.7,320.87,3.4217008797653956,3.4316515415457034,3.4319699004815734,321.80312330844833,1.0,1.0,1.0,320.87,0.002903883577272295,0.0,0.002903883577272295,False,True,False,-1,-1,1071.0,-1084.0,-1071.0,13.0,-0.0,13.0,312.0,316.0,312.0,0.0,4.0,-4.0,-0.065,-0.02,-0.085,1.1700000000000017,0.01255516009318603,-1268.2800000000018,4.170000000000016,0.013081103133406609,1317.720000000005,49.44000000000324,-100383.82,0.0,-100383.82,-2.7884394444444447,0.0,100077.2,100077.2,0.0,-306.6200000000099,200461.02000000002,-100383.82,-2.7884394444444447,46.566560555558794,-935.689210138917,-1443.3926234722371
