,bop date,eop date,day count,bop XLU price,eop XLU price,bop VPU price,eop VPU price,eop VPU / eop XLU,bop VPU / XLU moving avg,eop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop VPU,bop VPU / VPU moving avg,eop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,VPU unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLU shares per unit,bop XLU shares,eop XLU shares,eop XLU shares bought,eop XLU shares sold,eop XLU shares traded,VPU shares per unit,bop VPU shares,eop VPU shares,eop VPU shares bought,eop VPU shares sold,eop VPU shares traded,XLU daily commission,VPU daily commission,daily total commissions,XLU cop,XLU pct cop,XLU daily position pnl,VPU cop,VPU pct cop,VPU daily position pnl,daily position pnl,short XLU investment amount,long XLU investment amount,XLU investment amount,daily XLU borrow cost,short VPU investment amount,long VPU investment amount,VPU investment amount,daily VPU borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
367,2025-06-20,2025-06-23,3,40.39,40.62,174.74,177.0,4.357459379615953,4.32407569178658,4.325893729431547,175.64395460037085,1.0,1.0,1.0,177.0,-0.007690771759315747,0.0,-0.007690771759315747,False,False,True,0,0,2443.0,0.0,0.0,0.0,-0.0,0.0,565.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22999999999999687,0.0056783265769169535,0.0,2.259999999999991,0.01285057770388058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.8999581944722,-113.9123309722147
368,2025-06-23,2025-06-24,1,40.62,40.795,177.0,177.69,4.355680843240593,4.325893729431547,4.327664941591109,176.47483469215996,1.0,1.0,1.0,177.69,-0.0068621723968951736,0.0,-0.0068621723968951736,False,False,True,0,0,2435.0,0.0,0.0,0.0,-0.0,0.0,563.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17500000000000426,0.004298968728524957,0.0,0.6899999999999977,0.0038907263831542338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.8999581944722,-113.9123309722147
369,2025-06-24,2025-06-25,1,40.795,40.25,177.69,175.29,4.355031055900621,4.327664941591109,4.329094711601764,174.1885138990421,1.0,1.0,1.0,175.29,-0.006303619275581951,0.0,-0.006303619275581951,False,False,True,0,0,2467.0,0.0,0.0,0.0,-0.0,0.0,570.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5450000000000017,-0.013449521016191193,-0.0,-2.4000000000000057,-0.013598713722528171,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.8999581944722,-113.9123309722147
370,2025-06-25,2025-06-26,1,40.25,40.585,175.29,175.45,4.323025748429222,4.329094711601764,4.329177453139703,175.6963088703576,1.0,1.0,1.0,175.45,0.001402884806315686,0.0,0.001402884806315686,False,True,False,0,-1,2468.0,0.0,-2468.0,0.0,2468.0,-2468.0,570.0,0.0,570.0,570.0,-0.0,570.0,-12.34,-2.85,-15.19,0.33500000000000085,0.008288536348566607,0.0,0.1599999999999966,0.0009123567947687619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.19,826.7099581944722,-129.10233097221476
371,2025-06-26,2025-06-27,1,40.585,40.665,175.45,175.86,4.32460346735522,4.329177453139703,4.329129417110498,176.04600113192603,1.0,1.0,1.0,175.86,0.0010571070038516406,0.0,0.0010571070038516406,False,False,False,-1,-1,2463.0,-2468.0,-2463.0,5.0,-0.0,5.0,569.0,570.0,569.0,0.0,1.0,-1.0,-0.025,-0.005,-0.030000000000000002,0.0799999999999983,0.001969231405599498,-197.4399999999958,0.410000000000025,0.0023341219216320938,233.70000000001426,36.260000000018465,-100163.78,0.0,-100163.78,-2.782327222222222,0.0,100006.5,100006.5,0.0,-157.27999999999884,200170.28,-100163.78,-2.782327222222222,33.44767277779624,860.1576309722684,-95.65465819441852
372,2025-06-27,2025-06-30,3,40.665,40.83,175.86,176.51,4.323046779328925,4.329129417110498,4.329266131076944,176.75835410062163,1.0,1.0,1.0,176.51,0.0014060367347026143,0.0,0.0014060367347026143,True,True,False,-1,0,2455.0,-2463.0,0.0,2463.0,-0.0,2463.0,567.0,569.0,0.0,0.0,569.0,-569.0,-12.315,-2.845,-15.16,0.16499999999999915,0.004049333712745918,-406.3949999999979,0.6499999999999773,0.0036893080413314258,369.84999999998706,-36.545000000010816,-100157.895,0.0,-100157.895,-8.346491250000001,0.0,100064.34000000001,100064.34000000001,0.0,-93.55499999999302,200222.23500000002,-100157.895,-8.346491250000001,-60.05149125001081,800.1061397222576,-155.70614944442934
373,2025-06-30,2025-07-01,1,40.83,40.97,176.51,177.0,4.320234317793507,4.329266131076944,4.329264218346518,177.37003339022237,1.0,1.0,1.0,177.0,0.002088401895451538,0.0,0.002088401895451538,False,True,False,0,-1,2446.0,0.0,-2446.0,0.0,2446.0,-2446.0,565.0,0.0,565.0,565.0,-0.0,565.0,-12.23,-2.825,-15.055,0.14000000000000057,0.003422986227295334,0.0,0.4900000000000091,0.0027722005816414783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.055,785.0511397222576,-170.7611494444293
374,2025-07-01,2025-07-02,1,40.97,40.615,177.0,175.62,4.324018219869506,4.329264218346518,4.329579207009895,175.83306622814385,1.0,1.0,1.0,175.62,0.0012124876674622813,0.0,0.0012124876674622813,False,True,False,-1,-1,2463.0,-2446.0,-2463.0,0.0,17.0,-17.0,569.0,565.0,569.0,4.0,-0.0,4.0,-0.085,-0.02,-0.10500000000000001,-0.3549999999999969,-0.0087026350558625,868.3299999999923,-1.3799999999999955,-0.007827162641979649,-779.6999999999974,88.62999999999488,-100212.62,0.0,-100212.62,-2.7836838888888886,0.0,100005.0,100005.0,0.0,-207.61999999999534,200217.62,-100212.62,-2.7836838888888886,85.74131611110599,870.7924558333636,-85.01983333332328
375,2025-07-02,2025-07-03,1,40.615,40.92,175.62,176.97,4.324780058651026,4.329579207009895,4.32973619413217,177.16638115084493,1.0,1.0,1.0,176.97,0.0011090708632444301,0.0,0.0011090708632444301,False,False,False,-1,-1,2446.0,-2463.0,-2446.0,17.0,-0.0,17.0,565.0,569.0,565.0,0.0,4.0,-4.0,-0.085,-0.02,-0.10500000000000001,0.3049999999999997,0.007481484580508628,-751.2149999999993,1.3499999999999943,0.007657656751244131,768.1499999999968,16.934999999997444,-100034.74500000001,0.0,-100034.74500000001,-2.778742916666667,0.0,99927.78,99927.78,0.0,-106.96500000001106,199962.52500000002,-100034.74500000001,-2.778742916666667,14.051257083330777,884.8437129166945,-70.96857624999245
376,2025-07-03,2025-07-07,4,40.92,41.005,176.97,177.17,4.3206925984636015,4.32973619413217,4.329675314962192,177.54083264038965,1.0,1.0,1.0,177.17,0.00209090189172935,0.0,0.00209090189172935,False,True,False,-1,-1,2442.0,-2446.0,-2442.0,4.0,-0.0,4.0,564.0,565.0,564.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,0.08500000000000085,0.002075069404948907,-207.91000000000207,0.19999999999998863,0.001129496929252353,112.99999999999358,-94.9100000000085,-100090.32,0.0,-100090.32,-11.121146666666668,0.0,99988.05,99988.05,0.0,-102.27000000000407,200078.37,-100090.32,-11.121146666666668,-106.05614666667518,778.7875662500193,-177.02472291666766
377,2025-07-07,2025-07-08,1,41.005,40.57,177.17,175.42,4.323884643825487,4.329675314962192,4.329956257339449,175.65492752801615,1.0,1.0,1.0,175.42,0.0013383329008192348,0.0,0.0013383329008192348,False,True,False,-1,-1,2468.0,-2442.0,-2468.0,0.0,26.0,-26.0,570.0,564.0,570.0,6.0,-0.0,6.0,-0.13,-0.03,-0.16,-0.4350000000000023,-0.010665133270018754,1062.2700000000054,-1.75,-0.009926625089110495,-987.0,75.27000000000544,-100134.21,0.0,-100134.21,-2.7815058333333336,0.0,99923.87999999999,99923.87999999999,0.0,-210.3300000000163,200058.09,-100134.21,-2.7815058333333336,72.32849416667212,851.1160604166914,-104.6962287499955
378,2025-07-08,2025-07-09,1,40.57,40.95,175.42,177.01,4.322588522588522,4.329956257339449,4.329859081262356,177.31170873805047,1.0,1.0,1.0,177.01,0.0017030218783099717,0.0,0.0017030218783099717,False,True,False,-1,-1,2446.0,-2468.0,-2446.0,22.0,-0.0,22.0,565.0,570.0,565.0,0.0,5.0,-5.0,-0.11,-0.025,-0.135,0.38000000000000256,0.00932293308072267,-937.8400000000063,1.5900000000000034,0.0090231296298295,906.300000000002,-31.540000000004284,-100126.76,0.0,-100126.76,-2.7812988888888888,0.0,99989.4,99989.4,0.0,-137.36000000000058,200116.15999999997,-100126.76,-2.7812988888888888,-34.45629888889317,816.6597615277983,-139.1525276388886
379,2025-07-09,2025-07-10,1,40.95,41.285,177.01,178.26,4.317790965241613,4.329859081262356,4.32939938391474,178.75823216991634,1.0,1.0,1.0,178.26,0.0027910759085224067,0.0,0.0027910759085224067,False,True,False,-1,-1,2429.0,-2446.0,-2429.0,17.0,-0.0,17.0,561.0,565.0,561.0,0.0,4.0,-4.0,-0.085,-0.02,-0.10500000000000001,0.33499999999999375,0.008147427570313207,-819.4099999999847,1.25,0.007036930549506243,706.25,-113.15999999998473,-100163.70000000001,0.0,-100163.70000000001,-2.7823250000000006,0.0,100010.65,100010.65,0.0,-153.05000000001746,200174.35,-100163.70000000001,-2.7823250000000006,-116.04732499998474,700.6124365278135,-255.19985263887338
380,2025-07-10,2025-07-11,1,41.285,41.225,178.26,178.04,4.318738629472407,4.32939938391474,4.3287870631327685,178.47948960188518,1.0,1.0,1.0,178.04,0.002465446278928438,0.0,0.002465446278928438,False,True,False,-1,-1,2433.0,-2429.0,-2433.0,0.0,4.0,-4.0,562.0,561.0,562.0,1.0,-0.0,1.0,-0.02,-0.005,-0.025,-0.05999999999999517,-0.0014543694237291681,145.73999999998827,-0.21999999999999886,-0.0012349145549177293,-123.41999999999936,22.31999999998891,-100281.26499999998,0.0,-100281.26499999998,-2.785590694444444,0.0,100003.86,100003.86,0.0,-277.4049999999843,200285.125,-100281.26499999998,-2.785590694444444,19.509409305544466,720.1218458333581,-235.69044333332886
381,2025-07-11,2025-07-14,3,41.225,41.39,178.04,178.95,4.32350809374245,4.3287870631327685,4.32858684198035,179.1684965430653,1.0,1.0,1.0,178.95,0.0012202473331385882,0.0,0.0012202473331385882,False,True,False,-1,-1,2420.0,-2433.0,-2420.0,13.0,-0.0,13.0,559.0,562.0,559.0,0.0,3.0,-3.0,-0.065,-0.015,-0.08,0.16499999999999915,0.003994437314978423,-401.44499999999795,0.9099999999999966,0.0050981930643811575,511.4199999999981,109.97500000000014,-100300.425,0.0,-100300.425,-8.35836875,0.0,100058.48,100058.48,0.0,-241.94500000000698,200358.905,-100300.425,-8.35836875,101.53663125000014,821.6584770833582,-134.15381208332872
382,2025-07-14,2025-07-15,1,41.39,40.995,178.95,177.11,4.320282961336749,4.32858684198035,4.328376475185974,177.45041758698443,1.0,1.0,1.0,177.11,0.0019202238868164011,0.0,0.0019202238868164011,False,True,False,-1,-1,2446.0,-2420.0,-2446.0,0.0,26.0,-26.0,565.0,559.0,565.0,6.0,-0.0,6.0,-0.13,-0.03,-0.16,-0.3950000000000031,-0.009589197712500119,955.9000000000076,-1.839999999999975,-0.01033542874349378,-1028.559999999986,-72.65999999997848,-100163.8,0.0,-100163.8,-2.7823277777777777,0.0,100033.04999999999,100033.04999999999,0.0,-130.75000000001455,200196.84999999998,-100163.8,-2.7823277777777777,-75.60232777775626,746.0561493056019,-209.756139861085
383,2025-07-15,2025-07-16,1,40.995,41.015,177.11,177.29,4.322564915274899,4.328376475185974,4.3282494753313525,177.5283611297527,1.0,1.0,1.0,177.29,0.0013435672542462843,0.0,0.0013435672542462843,False,True,False,-1,-1,2441.0,-2446.0,-2441.0,5.0,-0.0,5.0,564.0,565.0,564.0,0.0,1.0,-1.0,-0.025,-0.005,-0.030000000000000002,0.020000000000003126,0.0004877454065723735,-48.92000000000765,0.1799999999999784,0.0010158014417481953,101.6999999999878,52.77999999998015,-100273.76999999999,0.0,-100273.76999999999,-2.7853825,0.0,100067.15000000001,100067.15000000001,0.0,-206.6199999999808,200340.91999999998,-100273.76999999999,-2.7853825,49.96461749998015,796.0207668055821,-159.79152236110485
384,2025-07-16,2025-07-17,1,41.015,41.185,177.29,177.92,4.320019424547771,4.3282494753313525,4.327772537411262,178.25895464152177,1.0,1.0,1.0,177.92,0.0019032833884556379,0.0,0.0019032833884556379,False,True,False,-1,-1,2432.0,-2441.0,-2432.0,9.0,-0.0,9.0,562.0,564.0,562.0,0.0,2.0,-2.0,-0.045,-0.01,-0.055,0.1700000000000017,0.004136258938498918,-414.9700000000042,0.6299999999999955,0.003547201151928367,355.31999999999744,-59.65000000000674,-100117.615,0.0,-100117.615,-2.7810448611111114,0.0,99991.56,99991.56,0.0,-126.05500000000757,200109.175,-100117.615,-2.7810448611111114,-62.486044861117854,733.5347219444642,-222.27756722222273
385,2025-07-17,2025-07-18,1,41.185,41.875,177.92,181.1,4.324776119402985,4.327772537411262,4.327452256986177,181.22547500409658,1.0,1.0,1.0,181.1,0.0006926093679231861,0.0,0.0006926093679231861,False,False,False,-1,-1,2389.0,-2432.0,-2389.0,43.0,-0.0,43.0,552.0,562.0,552.0,0.0,10.0,-10.0,-0.215,-0.05,-0.265,0.6899999999999977,0.016614877752018326,-1678.0799999999945,3.180000000000007,0.017715353827150185,1787.160000000004,109.08000000000948,-100161.92000000001,0.0,-100161.92000000001,-2.782275555555556,0.0,99991.04,99991.04,0.0,-170.8800000000192,200152.96000000002,-100161.92000000001,-2.782275555555556,106.03272444445392,839.5674463889181,-116.24484277776878
386,2025-07-18,2025-07-21,3,41.875,42.01,181.1,181.59,4.3225422518448,4.327452256986177,4.327263449796293,181.7962693159893,1.0,1.0,1.0,181.59,0.001135262146977889,0.0,0.001135262146977889,False,False,False,-1,-1,2384.0,-2389.0,-2384.0,5.0,-0.0,5.0,551.0,552.0,551.0,0.0,1.0,-1.0,-0.025,-0.005,-0.030000000000000002,0.134999999999998,0.003218695036060101,-322.51499999999527,0.4900000000000091,0.0027020336823378966,270.480000000005,-52.03499999999025,-100039.375,0.0,-100039.375,-8.336614583333333,0.0,99967.2,99967.2,0.0,-72.17500000000291,200006.575,-100039.375,-8.336614583333333,-60.40161458332358,779.1658318055945,-176.64645736109242
387,2025-07-21,2025-07-22,1,42.01,42.525,181.59,183.76,4.321222810111699,4.327263449796293,4.325451621321081,184.01687820258735,1.0,1.0,1.0,183.76,0.0013969243831498997,0.0,0.0013969243831498997,False,True,False,-1,-1,2354.0,-2384.0,-2354.0,30.0,-0.0,30.0,544.0,551.0,544.0,0.0,7.0,-7.0,-0.15,-0.035,-0.185,0.5150000000000006,0.01218445310063488,-1227.7600000000014,2.1699999999999875,0.01187915980913728,1195.669999999993,-32.09000000000833,-100151.84,0.0,-100151.84,-2.7819955555555556,0.0,100056.09,100056.09,0.0,-95.75,200207.93,-100151.84,-2.7819955555555556,-35.05699555556389,744.1088362500307,-211.70345291665626
388,2025-07-22,2025-07-23,1,42.525,42.205,183.76,182.52,4.3246060893259095,4.325451621321081,4.323897883625347,182.55568567785622,1.0,1.0,1.0,182.52,0.00019549742351966347,0.0,0.00019549742351966347,False,False,True,-1,0,2370.0,-2354.0,0.0,2354.0,-0.0,2354.0,548.0,544.0,0.0,0.0,544.0,-544.0,-11.77,-2.72,-14.49,-0.3200000000000003,-0.007553440846242226,753.2800000000007,-1.2399999999999807,-0.006770802321640857,-674.5599999999895,78.72000000001117,-100103.84999999999,0.0,-100103.84999999999,-2.7806624999999996,0.0,99965.44,99965.44,0.0,-138.40999999998894,200069.28999999998,-100103.84999999999,-2.7806624999999996,61.449337500011175,805.5581737500419,-150.25411541664505
389,2025-07-23,2025-07-24,1,42.205,42.15,182.52,182.23,4.323368920521945,4.323897883625347,4.3223147768564125,182.25229579480836,1.0,1.0,1.0,182.23,0.00012234226514382503,0.0,0.00012234226514382503,False,False,True,0,0,2374.0,0.0,0.0,0.0,-0.0,0.0,549.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.054999999999999716,-0.0013040129878187832,-0.0,-0.29000000000002046,-0.0015901305612381323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
390,2025-07-24,2025-07-25,1,42.15,42.26,182.23,182.66,4.322290582110743,4.3223147768564125,4.322278018540489,182.66102246995197,1.0,1.0,1.0,182.66,5.59765186839068e-06,0.0,5.59765186839068e-06,False,False,True,0,0,2364.0,0.0,0.0,0.0,-0.0,0.0,547.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.002606327740046147,0.0,0.4300000000000068,0.002356875765569217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
391,2025-07-25,2025-07-28,3,42.26,41.81,182.66,180.89,4.3264769193972725,4.322278018540489,4.322371691142591,180.71444395517784,1.0,1.0,1.0,180.89,-0.0009709839663192525,0.0,-0.0009709839663192525,False,False,True,0,0,2390.0,0.0,0.0,0.0,-0.0,0.0,553.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.44999999999999574,-0.010705466819436946,-0.0,-1.7700000000000102,-0.009737389549989298,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
392,2025-07-28,2025-07-29,1,41.81,42.29,180.89,182.78,4.322061953180421,4.322371691142591,4.322322449835165,182.79309881842016,1.0,1.0,1.0,182.78,7.166182888231941e-05,0.0,7.166182888231941e-05,False,False,True,0,0,2364.0,0.0,0.0,0.0,-0.0,0.0,547.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4799999999999969,0.011415106115923501,0.0,1.8900000000000148,0.01039413213051195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
393,2025-07-29,2025-07-30,1,42.29,42.605,182.78,184.1,4.321089074052342,4.322322449835165,4.322365187648108,184.1525479752272,1.0,1.0,1.0,184.1,0.0002853909680885909,0.0,0.0002853909680885909,False,False,False,0,0,2347.0,0.0,0.0,0.0,-0.0,0.0,543.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3149999999999977,0.007420965795522124,0.0,1.3199999999999932,0.007195844394976527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
394,2025-07-30,2025-07-31,1,42.605,42.835,184.1,185.24,4.324500992179293,4.322365187648108,4.322389326263597,185.14851281290672,1.0,1.0,1.0,185.24,-0.0004940066216365617,0.0,-0.0004940066216365617,True,False,True,0,0,2334.0,0.0,0.0,0.0,-0.0,0.0,540.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23000000000000398,0.005383908136088112,0.0,1.1400000000000148,0.006173193373519089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
395,2025-07-31,2025-08-01,1,42.835,42.9,185.24,185.3,4.31934731934732,4.322389326263597,4.322117689298412,185.4305020967083,1.0,1.0,1.0,185.3,0.0007040267869006388,0.0,0.0007040267869006388,False,False,False,0,0,2334.0,0.0,0.0,0.0,-0.0,0.0,540.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.06499999999999773,0.001516300517964008,0.0,0.060000000000002274,0.0003238516787629155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
396,2025-08-01,2025-08-04,3,42.9,43.66,185.3,188.61,4.31997251488777,4.322117689298412,4.3220816851196195,188.70365831476863,1.0,1.0,1.0,188.61,0.0004964480592117496,0.0,0.0004964480592117496,False,False,False,0,0,2291.0,0.0,0.0,0.0,-0.0,0.0,530.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.759999999999998,0.017560525187826526,0.0,3.3100000000000023,0.017705257771765272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
397,2025-08-04,2025-08-05,1,43.66,43.195,188.61,186.74,4.323185553883551,4.3220816851196195,4.322046730622523,186.69231838874197,1.0,1.0,1.0,186.74,-0.0002553694962604994,0.0,-0.0002553694962604994,False,False,True,0,0,2317.0,0.0,0.0,0.0,-0.0,0.0,536.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4649999999999963,-0.010707603310950277,-0.0,-1.8700000000000045,-0.00996411600729965,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
398,2025-08-05,2025-08-06,1,43.195,42.81,186.74,185.22,4.32655921513665,4.322046730622523,4.32224526524993,185.02682053795021,1.0,1.0,1.0,185.22,-0.0010435172909735095,0.0,-0.0010435172909735095,False,False,True,0,0,2334.0,0.0,0.0,0.0,-0.0,0.0,540.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.384999999999998,-0.008953027653992661,-0.0,-1.5200000000000102,-0.008172967313656916,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
399,2025-08-06,2025-08-07,1,42.81,43.275,185.22,187.03,4.321894858463316,4.32224526524993,4.322450459911015,187.04516385369072,1.0,1.0,1.0,187.03,8.107383309174003e-05,0.0,8.107383309174003e-05,False,False,True,0,0,2312.0,0.0,0.0,0.0,-0.0,0.0,535.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4649999999999963,0.010803380905418224,0.0,1.8100000000000023,0.009724724052785775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
400,2025-08-07,2025-08-08,1,43.275,43.09,187.03,186.28,4.323044789974472,4.322450459911015,4.322665767936117,186.25439031756565,1.0,1.0,1.0,186.28,-0.0001374889574778374,0.0,-0.0001374889574778374,False,False,True,0,0,2321.0,0.0,0.0,0.0,-0.0,0.0,537.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18499999999999517,-0.00428414943452616,-0.0,-0.75,-0.004018113680732275,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
401,2025-08-08,2025-08-11,3,43.09,42.955,186.28,185.75,4.324292864625772,4.322665767936117,4.322705006480284,185.6801080616959,1.0,1.0,1.0,185.75,-0.00037633965374388325,0.0,-0.00037633965374388325,False,False,True,0,0,2326.0,0.0,0.0,0.0,-0.0,0.0,538.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.13500000000000512,-0.0031378955377269163,-0.0,-0.5300000000000011,-0.0028492345163079057,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
402,2025-08-11,2025-08-12,1,42.955,43.14,185.75,186.61,4.325683820120538,4.322705006480284,4.322975049419473,186.48149397955945,1.0,1.0,1.0,186.61,-0.0006888713765713819,0.0,-0.0006888713765713819,False,False,True,0,0,2317.0,0.0,0.0,0.0,-0.0,0.0,536.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18500000000000227,0.004297584870990615,0.0,0.8600000000000136,0.004619193947511874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
403,2025-08-12,2025-08-13,1,43.14,43.235,186.61,187.07,4.3268185497860525,4.322975049419473,4.3231877311450315,186.90382626165092,1.0,1.0,1.0,187.07,-0.0008886918688766135,0.0,-0.0008886918688766135,False,False,True,0,0,2313.0,0.0,0.0,0.0,-0.0,0.0,535.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09499999999999886,0.0021997114513833053,0.0,0.45999999999997954,0.002462000815432872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
404,2025-08-13,2025-08-14,1,43.235,42.935,187.07,185.79,4.327238849423547,4.3231877311450315,4.32354870238882,185.61606523671193,1.0,1.0,1.0,185.79,-0.0009366286244835785,0.0,-0.0009366286244835785,False,False,True,0,0,2326.0,0.0,0.0,0.0,-0.0,0.0,538.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29999999999999716,-0.0069630082879454614,-0.0,-1.2800000000000011,-0.006865874742733949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
405,2025-08-14,2025-08-15,1,42.935,42.81,185.79,185.22,4.32655921513665,4.32354870238882,4.323637857175504,185.0911199492654,1.0,1.0,1.0,185.22,-0.000696063655640965,0.0,-0.000696063655640965,False,False,True,0,0,2335.0,0.0,0.0,0.0,-0.0,0.0,540.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.125,-0.002915623967593352,-0.0,-0.5699999999999932,-0.0030726958759563178,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
406,2025-08-15,2025-08-18,3,42.81,42.625,185.22,184.33,4.324457478005866,4.323637857175504,4.323733618483557,184.29506366210583,1.0,1.0,1.0,184.33,-0.00018954944436879584,0.0,-0.00018954944436879584,False,False,True,0,0,2348.0,0.0,0.0,0.0,-0.0,0.0,543.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18500000000000227,-0.004330784553173973,-0.0,-0.8899999999999864,-0.004816678234040614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
407,2025-08-18,2025-08-19,1,42.625,43.04,184.33,186.1,4.323884758364312,4.323733618483557,4.3238667158961865,186.09349493953226,1.0,1.0,1.0,186.1,-3.4955261480066786e-05,0.0,-3.4955261480066786e-05,False,False,True,0,0,2322.0,0.0,0.0,0.0,-0.0,0.0,537.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.41499999999999915,0.00968898024984814,0.0,1.7699999999999818,0.00955653414012279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.5581737500419,-150.25411541664505
